numba_no_vectorisation.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.269, Time: 1.131530 s
         8144851 function calls (7779133 primitive calls) in 6.809 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        8    0.000    0.000    0.000    0.000 _ufunc_config.py:132(geterr)
        6    0.000    0.000    0.000    0.000 six.py:131(__init__)
        1    0.000    0.000    0.000    0.000 controlflow.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:153(_ensure_llvm)
        8    0.000    0.000    0.000    0.000 rcsetup.py:223(_validate_marker)
        2    0.000    0.000    0.000    0.000 selectors.py:588(_can_use)
        1    0.000    0.000    0.000    0.000 setobj.py:117(_SetPayload)
        1    0.000    0.000    0.000    0.000 gufunc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 art3d.py:957(Poly3DCollection)
        6    0.000    0.000    0.000    0.000 __init__.py:150(<lambda>)
        1    0.000    0.000    0.000    0.000 hermite.py:1658(Hermite)
        1    0.000    0.000    0.000    0.000 image.py:233(_ImageBase)
        9    0.000    0.000    0.000    0.000 ir.py:623(__init__)
        1    0.000    0.000    0.000    0.000 ipaddress.py:383(_IPAddressBase)
        5    0.000    0.000    0.000    0.000 builder.py:851(ret_void)
       28    0.000    0.000    0.000    0.000 {method '_varname_from_oparg' of 'code' objects}
        1    0.000    0.000    0.003    0.003 version.py:161(Version)
       41    0.000    0.000    0.000    0.000 overloads.py:18(class_instance_overload)
        1    0.000    0.000    0.000    0.000 calendar.py:113(_localized_day)
        3    0.000    0.000    0.000    0.000 generator_core.py:53(_generate_next_binding)
        1    0.000    0.000    0.000    0.000 _csc.py:1(<module>)
        2    0.000    0.000    0.001    0.001 randomimpl.py:155(get_shifted_int)
        1    0.000    0.000    0.000    0.000 transforms.py:84(TransformNode)
        3    0.000    0.000    0.000    0.000 deprecation.py:255(rename_parameter)
        1    0.000    0.000    0.000    0.000 backend_tools.py:29(Cursors)
        4    0.000    0.000    0.000    0.000 <frozen posixpath>:431(realpath)
        4    0.000    0.000    0.000    0.000 setobj.py:1498(gen_operator_impl)
       44    0.000    0.000    0.000    0.000 old_models.py:185(get_value_type)
       18    0.000    0.000    0.000    0.000 byteflow.py:1030(op_END_FOR)
       48    0.000    0.000    0.000    0.000 nrt.py:48(_init_guard)
        3    0.000    0.000    0.000    0.000 arrayobj.py:5106(_as_layout_array_intrinsic)
       86    0.000    0.000    0.000    0.000 context.py:147(init)
       18    0.000    0.000    0.000    0.000 removerefctpass.py:15(__init__)
        8    0.000    0.000    0.000    0.000 context.py:44(_check_null_result)
        1    0.000    0.000    0.028    0.028 rules.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pydoc.py:585(HTMLDoc)
       10    0.000    0.000    0.000    0.000 axis.py:2350(_make_getset_interval)
        1    0.000    0.000    0.002    0.002 ImagePalette.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lgmres.py:1(<module>)
       14    0.000    0.000    0.000    0.000 extending.py:298(StructAttribute)
        1    0.000    0.000    0.000    0.000 arraypad.py:1(<module>)
        1    0.000    0.000    0.007    0.007 secrets.py:1(<module>)
        2    0.000    0.000    0.001    0.000 listobj.py:150(__init__)
       21    0.000    0.000    0.000    0.000 controlflow.py:704(<lambda>)
        1    0.000    0.000    0.039    0.039 special.py:1(<module>)
        1    0.000    0.000    0.000    0.000 backend_bases.py:677(GraphicsContextBase)
        1    0.000    0.000    0.000    0.000 _decomp_qz.py:1(<module>)
        3    0.000    0.000    0.000    0.000 {method 'union' of 'set' objects}
       21    0.000    0.000    0.000    0.000 mathimpl.py:138(unary_math_extern)
        2    0.000    0.000    0.213    0.107 arrayobj.py:2172(array_reshape_vararg)
        1    0.000    0.000    0.000    0.000 streamplot.py:1(<module>)
       12    0.000    0.000    0.000    0.000 _collections.py:23(freeze)
        1    0.000    0.000    0.000    0.000 {built-in method now}
        1    0.000    0.000    0.000    0.000 helper.py:1(<module>)
       15    0.000    0.000    0.000    0.000 arraydecl.py:550(generic_resolve)
        1    0.000    0.000    0.001    0.001 _meta.py:1(<module>)
        7    0.000    0.000    0.002    0.000 old_models.py:220(from_return)
       18    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:19(type_aliases_gen)
       57    0.000    0.000    0.000    0.000 __init__.py:266(<genexpr>)
        1    0.000    0.000    0.000    0.000 chebyshev.py:1995(Chebyshev)
        1    0.000    0.000    0.000    0.000 _exceptions.py:1(<module>)
       43    0.000    0.000    0.000    0.000 <frozen codecs>:260(__init__)
        2    0.000    0.000    0.000    0.000 cgutils.py:970(memset)
        1    0.000    0.000    0.001    0.001 platform.py:1045(_sys_version)
       10    0.000    0.000    0.001    0.000 extras.py:233(__init__)
       23    0.000    0.000    0.000    0.000 core.py:4363(<genexpr>)
        2    0.000    0.000    0.001    0.000 arrayobj.py:3803(init_specific)
       24    0.000    0.000    0.000    0.000 patches.py:2351(<genexpr>)
        1    0.000    0.000    0.000    0.000 interpreter.py:3379(op_LOAD_ASSERTION_ERROR)
       52    0.000    0.000    0.000    0.000 {method 'bit_length' of 'int' objects}
        1    0.000    0.000    0.001    0.001 object_mode_passes.py:1(<module>)
        1    0.000    0.000    0.001    0.001 arrayobj.py:327(_getitem_array_single_int)
        1    0.000    0.000    0.000    0.000 old_mathdecl.py:45(Math_atan2)
       37    0.000    0.000    0.000    0.000 __init__.py:811(__init__)
       48    0.000    0.000    0.000    0.000 ssa.py:37(__init__)
        1    0.000    0.000    0.005    0.005 listobj.py:315(allocate)
        2    0.000    0.000    0.000    0.000 types.py:97(prepare_class)
       44    0.000    0.000    0.000    0.000 compiler_machinery.py:417(register)
        2    0.000    0.000    0.000    0.000 byteflow.py:1392(op_UNPACK_SEQUENCE)
        5    0.000    0.000    0.000    0.000 pathlib.py:420(_from_parsed_parts)
        5    0.000    0.000    0.000    0.000 npyfuncs.py:936(np_real_cos_impl)
       68    0.000    0.000    0.000    0.000 options.py:15(<lambda>)
        1    0.000    0.000    0.000    0.000 _bsr.py:24(_bsr_base)
       10    0.000    0.000    0.000    0.000 registry.py:46(do_register)
        4    0.000    0.000    0.000    0.000 cgutils.py:249(_cast_member_from_value)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1577(_BaseV6)
        1    0.000    0.000    0.000    0.000 extract.py:1(<module>)
       58    0.000    0.000    0.000    0.000 callconv.py:917(__init__)
        1    0.000    0.000    0.000    0.000 _parser.py:58(_timelex)
        1    0.000    0.000    0.000    0.000 patches.py:2745(ConnectionStyle)
       34    0.000    0.000    0.000    0.000 {method 'groupdict' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 _norm.py:1(<module>)
        1    0.000    0.000    0.000    0.000 transforms.py:10(PassManagerBuilder)
        4    0.000    0.000    0.000    0.000 pythonapi.py:469(float_from_double)
        2    0.000    0.000    0.000    0.000 funcdesc.py:219(__init__)
        1    0.000    0.000    0.006    0.006 old_builtins.py:399(next_impl)
        3    0.000    0.000    0.000    0.000 colors.py:2045(__init__)
       21    0.000    0.000    0.000    0.000 _docscrape.py:454(_str_header)
        1    0.000    0.000    0.000    0.000 _decomp_svd.py:1(<module>)
        6    0.000    0.000    0.000    0.000 _policybase.py:94(_append_doc)
        1    0.000    0.000    0.003    0.003 spines.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _pylab_helpers.py:9(Gcf)
        1    0.000    0.000    0.000    0.000 linalg.py:47(QRResult)
        1    0.000    0.000    0.000    0.000 figure.py:2214(SubFigure)
       23    0.000    0.000    0.000    0.000 containers.py:311(<genexpr>)
       48    0.000    0.000    0.000    0.000 typeinfer.py:141(__init__)
       16    0.000    0.000    0.000    0.000 __init__.py:1323(append)
        1    0.000    0.000    0.000    0.000 module.py:47(ModuleRef)
       18    0.000    0.000    0.000    0.000 __init__.py:120(valid)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:211(_set_array_types)
        7    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1349(_get_parent_path)
        1    0.000    0.000    0.001    0.001 units.py:1(<module>)
        6    0.000    0.000    0.000    0.000 core.py:6097(<lambda>)
        1    0.000    0.000    0.000    0.000 old_builtins.py:362(BitwiseInvert)
        1    0.000    0.000    0.000    0.000 backend_bases.py:130(RendererBase)
       94    0.000    0.000    0.000    0.000 ipaddress.py:574(__int__)
       80    0.000    0.000    0.000    0.000 pathlib.py:560(root)
        2    0.000    0.000    0.000    0.000 base.py:762(call_external_function)
        1    0.000    0.000    0.000    0.000 options.py:72(DefaultOptions)
        1    0.000    0.000    0.000    0.000 pickle.py:401(_Pickler)
        2    0.000    0.000    0.002    0.001 arrayobj.py:2794(array_shape)
       21    0.000    0.000    0.000    0.000 dataclasses.py:477(_field_assign)
        1    0.000    0.000    0.000    0.000 old_boxing.py:74(unbox_float)
        1    0.000    0.000    0.000    0.000 _shape.py:1(<module>)
        4    0.000    0.000    0.000    0.000 rcsetup.py:246(validate_fonttype)
        1    0.000    0.000    0.000    0.000 minres.py:1(<module>)
        4    0.000    0.000    0.000    0.000 arrayobj.py:3792(_make_flattening_iter_cls)
        1    0.000    0.000    0.001    0.001 arrayobj.py:303(getiter_array)
        1    0.000    0.000    0.000    0.000 pprint.py:1(<module>)
        1    0.000    0.000    0.003    0.003 randomimpl.py:597(codegen)
        4    0.000    0.000    0.000    0.000 randomimpl.py:417(_double_preprocessor)
        1    0.000    0.000    0.000    0.000 _data.py:20(_data_matrix)
        1    0.000    0.000    0.000    0.000 old_numbers.py:598(_implement_bitwise_operators)
        1    0.000    0.000    0.000    0.000 appdirs.py:1(<module>)
        4    0.000    0.000    0.000    0.000 inspect.py:3090(__hash__)
        1    0.000    0.000    0.000    0.000 values.py:1023(ArgumentAttributes)
       79    0.000    0.000    0.000    0.000 iterators.py:69(key)
        1    0.000    0.000    0.000    0.000 rcsetup.py:36(__getattr__)
        1    0.000    0.000    0.000    0.000 static_binop.py:1(<module>)
        1    0.000    0.000    0.044    0.044 _sketches.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:1266(ZipFile)
        1    0.000    0.000    0.000    0.000 ImageChops.py:1(<module>)
        1    0.000    0.000    0.000    0.000 isoparser.py:1(<module>)
       25    0.000    0.000    0.000    0.000 helpers.py:252(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:1292(__init__)
        4    0.000    0.000    0.000    0.000 builder.py:818(switch)
        4    0.000    0.000    0.000    0.000 old_builtins.py:899(_unify_minmax)
        5    0.000    0.000    0.000    0.000 _util.py:276(_transition_to_rng)
       11    0.000    0.000    0.000    0.000 core.py:1730(__call__)
        1    0.000    0.000    0.000    0.000 hatch.py:1(<module>)
        1    0.000    0.000    0.000    0.000 codegen.py:518(CodeLibrary)
       36    0.000    0.000    0.000    0.000 _string_helpers.py:16(english_lower)
        1    0.000    0.000    0.000    0.000 numbers.py:57(Complex)
        3    0.000    0.000    0.000    0.000 rangeobj.py:185(make_range_attr)
        1    0.000    0.000    0.000    0.000 abstract.py:81(Type)
        1    0.000    0.000    0.000    0.000 font_manager.py:588(FontProperties)
       12    0.000    0.000    0.000    0.000 npyimpl.py:387(make_intp_const)
        1    0.000    0.000    0.000    0.000 laguerre.py:1606(Laguerre)
        1    0.000    0.000    0.000    0.000 __init__.py:401(discover)
        3    0.000    0.000    0.000    0.000 npyimpl.py:149(load_data)
        1    0.000    0.000    0.000    0.000 typeddict.py:82(Dict)
        1    0.000    0.000    0.000    0.000 targetconfig.py:1(<module>)
        2    0.000    0.000    0.000    0.000 old_models.py:740(__init__)
        1    0.000    0.000    0.001    0.001 expat.py:1(<module>)
        1    0.000    0.000    0.022    0.022 _laplacian.py:1(<module>)
       12    0.000    0.000    0.000    0.000 instructions.py:292(add_case)
       19    0.000    0.000    0.000    0.000 enum.py:1188(_generate_next_value_)
       29    0.000    0.000    0.000    0.000 old_scalars.py:25(parse_integer_signed)
      4/3    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.ndarray' objects}
        5    0.000    0.000    0.000    0.000 _docscrape.py:591(get_func)
        1    0.000    0.000    0.002    0.002 font_manager.py:1625(_load_fontmanager)
        1    0.000    0.000    0.000    0.000 subprocess.py:695(_use_posix_spawn)
        5    0.000    0.000    0.000    0.000 core.py:6108(token_map)
        1    0.000    0.000    0.000    0.000 randomimpl.py:652(np_uniform_impl2)
        6    0.000    0.000    0.000    0.000 _version.py:1(<module>)
        1    0.000    0.000    0.001    0.001 nrtdynmod.py:165(_define_nrt_unresolved_abort)
        1    0.000    0.000    0.000    0.000 lowering.py:352(Lower)
        4    0.000    0.000    0.000    0.000 _version.py:114(_compare)
        1    0.000    0.000    0.000    0.000 _parser.py:294(__init__)
        1    0.000    0.000    0.000    0.000 ccallback.py:1(<module>)
       13    0.000    0.000    0.000    0.000 rcsetup.py:298(validate_color_or_auto)
        1    0.000    0.000    0.000    0.000 __future__.py:1(<module>)
       58    0.000    0.000    0.000    0.000 pathlib.py:176(_select_from)
        1    0.000    0.000    0.000    0.000 old_builtins.py:40(Abs)
       13    0.000    0.000    0.000    0.000 npydecl.py:418(<genexpr>)
        1    0.000    0.000    0.000    0.000 random.py:135(seed)
        3    0.000    0.000    0.000    0.000 _fontconfig_pattern.py:57(comma_separated)
       20    0.000    0.000    0.000    0.000 mixins.py:16(_binary_method)
        1    0.000    0.000    0.000    0.000 dylib.py:23(load_library_permanently)
       12    0.000    0.000    0.000    0.000 base.py:664(get_value_as_argument)
        1    0.000    0.000    0.000    0.000 codegen.py:1382(_customize_tm_options)
       14    0.000    0.000    0.000    0.000 static_raise.py:17(_is_exception_type)
        1    0.000    0.000    0.001    0.001 layout_engine.py:1(<module>)
        1    0.000    0.000    0.005    0.005 _secondary_axes.py:1(<module>)
        3    0.000    0.000    0.000    0.000 imputils.py:237(wrapper)
        2    0.000    0.000    0.000    0.000 decoder.py:284(__init__)
       17    0.000    0.000    0.000    0.000 byteflow.py:484(op_COPY_FREE_VARS)
        1    0.000    0.000    0.001    0.001 arrayobj.py:4469(codegen)
        6    0.000    0.000    0.000    0.000 getlimits.py:709(max)
        5    0.000    0.000    0.000    0.000 _docscrape.py:531(_str_index)
       12    0.000    0.000    0.000    0.000 core.py:278(wrapper)
        2    0.000    0.000    0.000    0.000 targets.py:249(from_triple)
        4    0.000    0.000    0.000    0.000 dataclasses.py:882(_hash_add)
        1    0.000    0.000    0.000    0.000 externals.py:1(<module>)
        1    0.000    0.000    0.000    0.000 texmanager.py:1(<module>)
       43    0.000    0.000    0.000    0.000 common.py:32(yield_type)
       25    0.000    0.000    0.000    0.000 ipaddress.py:431(_ip_int_from_prefix)
        1    0.000    0.000    0.000    0.000 contour.py:558(ContourSet)
        1    0.000    0.000    0.000    0.000 legendre.py:1619(Legendre)
       33    0.000    0.000    0.000    0.000 dataclasses.py:683(_is_classvar)
        1    0.000    0.000    0.000    0.000 axes3d.py:4044(_Quaternion)
        3    0.000    0.000    0.000    0.000 function_type.py:70(lower_constant_dispatcher)
        1    0.000    0.000    0.000    0.000 __init__.py:331(_compile_template)
        4    0.000    0.000    0.000    0.000 arrayobj.py:4394(numpy_empty_nd)
        1    0.000    0.000    0.000    0.000 proj3d.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _asarray.py:1(<module>)
        1    0.000    0.000    0.000    0.000 linalg.py:97(_determine_error_states)
        2    0.000    0.000    0.002    0.001 core.py:6071(srange)
        1    0.000    0.000    0.012    0.012 config.py:371(avx_default)
        1    0.000    0.000    0.000    0.000 __init__.py:590(get_data_path)
        1    0.000    0.000    0.000    0.000 context.py:162(meminfo_alloc_aligned_unchecked)
        1    0.000    0.000    0.000    0.000 linalg.py:51(SlogdetResult)
        1    0.000    0.000    0.000    0.000 eh.py:1(<module>)
        1    0.000    0.000    0.000    0.000 npydecl.py:163(NumpyRulesArrayOperator)
        1    0.000    0.000    0.001    0.001 ImageMode.py:1(<module>)
        1    0.000    0.000    0.000    0.000 core.py:2808(__new__)
        4    0.000    0.000    0.000    0.000 _ufunc_config.py:430(__enter__)
        1    0.000    0.000    0.000    0.000 newpassmanagers.py:133(PipelineTuningOptions)
        6    0.000    0.000    0.000    0.000 old_scalars.py:66(minval)
        1    0.000    0.000    0.000    0.000 compiler_machinery.py:31(CompilerPass)
        2    0.000    0.000    0.260    0.130 arrayobj.py:2265(array_ravel)
        2    0.000    0.000    0.002    0.001 __init__.py:299(loads)
        1    0.000    0.000    0.002    0.002 randomimpl.py:498(get_num)
        1    0.000    0.000    0.000    0.000 typeref.py:51(TypeRef)
        2    0.000    0.000    0.000    0.000 builder.py:1002(atomic_rmw)
        1    0.000    0.000    0.000    0.000 bufproto.py:1(<module>)
       55    0.000    0.000    0.000    0.000 containers.py:220(__len__)
        7    0.000    0.000    0.000    0.000 core.py:5977(__add__)
       29    0.000    0.000    0.000    0.000 mathimpl.py:122(unary_math_int_impl)
        8    0.000    0.000    0.000    0.000 core.py:4409(_generateDefaultName)
        4    0.000    0.000    0.000    0.000 analysis.py:601(rewrite_statement)
        1    0.000    0.000    0.000    0.000 nrtdynmod.py:27(_define_nrt_meminfo_data)
        1    0.000    0.000    0.000    0.000 _gcrotmk.py:1(<module>)
        1    0.000    0.000    0.000    0.000 backend_bases.py:3470(_Backend)
        5    0.000    0.000    0.000    0.000 byteflow.py:1565(_unaryop)
        1    0.000    0.000    0.000    0.000 axis.py:37(Tick)
        1    0.000    0.000    0.000    0.000 widgets.py:3727(PolygonSelector)
        6    0.000    0.000    0.000    0.000 __init__.py:317(_logged_cached)
        1    0.000    0.000    0.002    0.002 builder.py:1(<module>)
        2    0.000    0.000    0.000    0.000 interpreter.py:2949(op_JUMP_FORWARD)
        1    0.000    0.000    0.000    0.000 _matrix.py:1(spmatrix)
       21    0.000    0.000    0.000    0.000 cgutils.py:242(_get_be_type)
        1    0.000    0.000    0.000    0.000 asnumbatype.py:19(__init__)
        1    0.000    0.000    0.000    0.000 widgets.py:2446(SpanSelector)
        1    0.000    0.000    0.000    0.000 randomimpl.py:302(np_gauss_impl2)
       62    0.000    0.000    0.000    0.000 imputils.py:425(impl_ret_new_ref)
        7    0.000    0.000    0.000    0.000 _legacy.py:15(deprecated)
        1    0.000    0.000    0.000    0.000 core.py:104(__diag__)
        1    0.000    0.000    0.000    0.000 old_numbers.py:176(int_truediv_impl)
        2    0.000    0.000    0.000    0.000 charset.py:206(__init__)
        1    0.000    0.000    0.000    0.000 linalg.py:156(numba_ez_rgeev)
        1    0.000    0.000    0.000    0.000 npytypes.py:316(NumpyNdIterType)
        5    0.000    0.000    0.001    0.000 listobj.py:44(size)
        1    0.000    0.000    0.000    0.000 registry.py:15(BackendRegistry)
        1    0.000    0.000    0.000    0.000 font_manager.py:1042(FontManager)
        1    0.000    0.000    0.000    0.000 ndarray.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _docscrape.py:623(ClassDoc)
       13    0.000    0.000    0.000    0.000 npyimpl.py:641(__init__)
        1    0.000    0.000    0.000    0.000 _interface.py:55(LinearOperator)
        1    0.000    0.000    0.000    0.000 _decomp_cossin.py:1(<module>)
       48    0.000    0.000    0.000    0.000 byteflow.py:2129(__init__)
        1    0.000    0.000    0.000    0.000 GimpGradientFile.py:1(<module>)
       13    0.000    0.000    0.000    0.000 dispatcher.py:1328(<genexpr>)
        1    0.000    0.000    0.001    0.001 scanner.py:1(<module>)
       25    0.000    0.000    0.000    0.000 typing.py:2846(_namedtuple_mro_entries)
        1    0.000    0.000    0.000    0.000 ccallback.py:33(CFunc)
        1    0.000    0.000    0.001    0.001 _ccallback.py:1(<module>)
        1    0.000    0.000    0.000    0.000 offsetbox.py:202(OffsetBox)
        2    0.000    0.000    0.000    0.000 pathlib.py:1228(resolve)
       49    0.000    0.000    0.000    0.000 parfor.py:747(has_setup)
        1    0.000    0.000    0.000    0.000 _validation.py:1(<module>)
        4    0.000    0.000    0.000    0.000 arrayobj.py:3478(compute_pointer)
        6    0.000    0.000    0.001    0.000 __init__.py:701(lookup)
        2    0.000    0.000    0.000    0.000 base.py:404(get_external_function_type)
        1    0.000    0.000    0.000    0.000 widgets.py:3123(RectangleSelector)
        4    0.000    0.000    0.001    0.000 callwrapper.py:66(emit_cleanup)
       70    0.000    0.000    0.000    0.000 old_models.py:251(from_return)
        6    0.000    0.000    0.000    0.000 rcsetup.py:185(_make_type_validator)
        1    0.000    0.000    0.000    0.000 testing.py:17(pyparsing_test)
       31    0.000    0.000    0.000    0.000 {method 'issuperset' of 'frozenset' objects}
        1    0.000    0.000    0.000    0.000 _enums.py:27(JoinStyle)
        2    0.000    0.000    0.000    0.000 {built-in method posix.access}
        1    0.000    0.000    0.000    0.000 generators.py:1(<module>)
       29    0.000    0.000    0.000    0.000 mathimpl.py:107(_unary_int_input_wrapper_impl)
        4    0.000    0.000    0.000    0.000 arraydecl.py:528(resolve_ravel)
        4    0.000    0.000    0.000    0.000 _ufunc_config.py:435(__exit__)
       20    0.000    0.000    0.000    0.000 inspect.py:3082(<genexpr>)
        1    0.000    0.000    0.000    0.000 executionengine.py:13(create_mcjit_compiler)
        1    0.000    0.000    0.000    0.000 old_builtins.py:250(BinOpPower)
       33    0.000    0.000    0.000    0.000 core.py:4638(recurse)
        1    0.000    0.000    0.000    0.000 quicksort.py:1(<module>)
        1    0.000    0.000    0.000    0.000 old_hashing.py:430(_build_hashsecret)
        1    0.000    0.000    0.000    0.000 core.py:3841(ParseExpression)
        1    0.000    0.000    0.000    0.000 debuginfo.py:86(DIBuilder)
        4    0.000    0.000    0.000    0.000 arrayobj.py:3653(_loop_continue)
        1    0.000    0.000    0.000    0.000 _layoutgrid.py:31(LayoutGrid)
       33    0.000    0.000    0.000    0.000 dataclasses.py:691(_is_initvar)
        2    0.000    0.000    0.000    0.000 __init__.py:24(extract_version)
        1    0.000    0.000    0.000    0.000 nrt.py:15(_Runtime)
        1    0.000    0.000    0.000    0.000 randomimpl.py:609(np_randint_impl_3)
        1    0.000    0.000    0.000    0.000 unicode.py:123(pyparsing_unicode)
        1    0.000    0.000    0.000    0.000 literal.py:1(<module>)
        1    0.000    0.000    0.001    0.001 funcdesc.py:1(<module>)
       18    0.000    0.000    0.000    0.000 byteflow.py:1898(get_tos)
       21    0.000    0.000    0.000    0.000 imputils.py:115(decorate)
       24    0.000    0.000    0.000    0.000 cbook.py:1850(_str_equal)
        1    0.000    0.000    0.000    0.000 abstract.py:375(ArrayCompatible)
        1    0.000    0.000    0.000    0.000 patches.py:2286(_Style)
       34    0.000    0.000    0.000    0.000 abstract.py:104(mangling_args)
        1    0.000    0.000    0.000    0.000 axis.py:2604(YAxis)
        1    0.000    0.000    0.000    0.000 core.py:5396(__init__)
        1    0.000    0.000    0.000    0.000 gridspec.py:26(GridSpecBase)
        4    0.000    0.000    0.000    0.000 analysis.py:322(do_prune)
       54    0.000    0.000    0.000    0.000 old_models.py:451(get_data_type)
        7    0.000    0.000    0.000    0.000 legend_handler.py:171(__init__)
        1    0.000    0.000    0.000    0.000 collections.py:1269(FillBetweenPolyCollection)
       85    0.000    0.000    0.000    0.000 _compat_pickle.py:167(<genexpr>)
        8    0.000    0.000    0.000    0.000 arraydecl.py:432(sentry_shape_scalar)
       15    0.000    0.000    0.000    0.000 {built-in method numpy.promote_types}
        2    0.000    0.000    0.000    0.000 old_models.py:1200(__init__)
        2    0.000    0.000    0.000    0.000 old_models.py:1051(__init__)
       15    0.000    0.000    0.000    0.000 ir.py:732(__init__)
        1    0.000    0.000    0.000    0.000 old_builtins.py:392(UnaryNot)
        1    0.000    0.000    0.000    0.000 gzip.py:139(GzipFile)
       10    0.000    0.000    0.000    0.000 npyimpl.py:89(return_val)
        1    0.000    0.000    0.000    0.000 widgets.py:2092(_SelectorWidget)
        1    0.000    0.000    0.000    0.000 funcdesc.py:24(FunctionDescriptor)
        1    0.000    0.000    0.000    0.000 decorator.py:215(decorator)
        1    0.000    0.000    0.001    0.001 listobj.py:214(zfill)
        1    0.000    0.000    0.000    0.000 dispatcher.py:192(_DispatcherBase)
        1    0.000    0.000    0.000    0.000 tuple.py:1(<module>)
        1    0.000    0.000    0.000    0.000 gridspec.py:521(SubplotSpec)
       48    0.000    0.000    0.000    0.000 byteflow.py:2199(graph)
        1    0.000    0.000    0.000    0.000 _fft.py:1(<module>)
       39    0.000    0.000    0.000    0.000 core.py:4120(<genexpr>)
        1    0.000    0.000    0.000    0.000 _layoutgrid.py:1(<module>)
        7    0.000    0.000    0.000    0.000 arrayobj.py:3414(__init__)
        1    0.000    0.000    0.000    0.000 shlex.py:1(<module>)
        4    0.000    0.000    0.000    0.000 dataclasses.py:675(_hash_fn)
        1    0.000    0.000    0.000    0.000 lowering.py:25(BaseLower)
        4    0.000    0.000    0.000    0.000 pythonapi.py:1194(make_none)
        1    0.000    0.000    0.000    0.000 base.py:1176(_wrap_impl)
        7    0.000    0.000    0.000    0.000 arrayobj.py:3437(FlatSubIter)
       10    0.000    0.000    0.000    0.000 registry.py:39(register)
        1    0.000    0.000    0.001    0.001 postproc.py:1(<module>)
        1    0.000    0.000    0.001    0.001 scalars.py:1(<module>)
       26    0.000    0.000    0.000    0.000 npydecl.py:88(ufunc)
        1    0.000    0.000    0.000    0.000 ExifTags.py:305(GPS)
        9    0.000    0.000    0.000    0.000 {built-in method numpy.seterrobj}
        1    0.000    0.000    0.000    0.000 targets.py:280(create_target_machine)
        1    0.000    0.000    0.000    0.000 npytypes.py:71(Record)
        6    0.000    0.000    0.000    0.000 old_scalars.py:108(can_convert_to)
        2    0.000    0.000    0.000    0.000 old_builtins.py:992(generic)
        1    0.000    0.000    0.000    0.000 wrappers.py:293(_GufuncWrapper)
        1    0.000    0.000    0.000    0.000 _afm.py:358(AFM)
        3    0.000    0.000    0.000    0.000 colors.py:1521(__init__)
       20    0.000    0.000    0.000    0.000 npyfuncs.py:42(<genexpr>)
        4    0.000    0.000    0.000    0.000 cgutils.py:1233(create_constant_array)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:151(_set_up_aliases)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1180(AnnotationBbox)
        7    0.000    0.000    0.000    0.000 typeinfer.py:443(__init__)
        6    0.000    0.000    0.000    0.000 signal.py:51(decorator)
        1    0.000    0.000    0.000    0.000 colors.py:62(__init__)
       48    0.000    0.000    0.000    0.000 inline_closurecall.py:813(_debug_dump)
        1    0.000    0.000    0.000    0.000 linker.py:1(<module>)
       21    0.000    0.000    0.000    0.000 dataclasses.py:549(_init_param)
        4    0.000    0.000    0.000    0.000 pythonapi.py:1342(return_none)
       18    0.000    0.000    0.000    0.000 base.py:329(nonconst_module_attrs)
        1    0.000    0.000    0.000    0.000 ufunc_base.py:19(UfuncBase)
        1    0.000    0.000    0.001    0.001 arrayobj.py:4374(_parse_empty_like_args)
        1    0.000    0.000    0.000    0.000 linalg.py:126(_LAPACK)
        1    0.000    0.000    0.000    0.000 __init__.py:175(Path)
        4    0.000    0.000    0.000    0.000 numpy_support.py:245(map_layout)
        1    0.000    0.000    0.000    0.000 _special_sparse_arrays.py:1(<module>)
        1    0.000    0.000    0.000    0.000 old_builtins.py:210(BinOpMod)
        1    0.000    0.000    0.000    0.000 _decomp_cholesky.py:1(<module>)
        9    0.000    0.000    0.008    0.001 typeconv.py:96(promote_unsafe)
        1    0.000    0.000    0.000    0.000 bytes.py:1(<module>)
       23    0.000    0.000    0.000    0.000 templates.py:1201(bound_function)
       24    0.000    0.000    0.000    0.000 dviread.py:152(_dispatch)
        1    0.000    0.000    0.000    0.000 ir_print.py:1(<module>)
       16    0.000    0.000    0.000    0.000 {method 'groups' of 're.Match' objects}
        7    0.000    0.000    0.000    0.000 old_builtins.py:452(bool_sequence)
        1    0.000    0.000    0.000    0.000 ufunc_db.py:1(<module>)
