numba_parallel.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.377, Time: 0.029685 s
         1743071 function calls (1714811 primitive calls) in 1.440 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 cpu_options.py:1(<module>)
        1    0.000    0.000    0.000    0.000 imputils.py:16(Registry)
        1    0.000    0.000    0.000    0.000 colors.py:562(ColorConverter)
        1    0.000    0.000    0.000    0.000 _binary.py:1(<module>)
        1    0.000    0.000    0.002    0.002 font_manager.py:1030(json_load)
        1    0.000    0.000    0.000    0.000 core.py:5941(Suppress)
        3    0.000    0.000    0.000    0.000 transforms.py:6(create_pass_manager_builder)
        1    0.000    0.000    0.000    0.000 arrayobj.py:662(EntireIndexer)
        1    0.000    0.000    0.000    0.000 dispatcher.py:170(CompilingCounter)
        1    0.000    0.000    0.000    0.000 abc.py:96(InspectLoader)
        1    0.000    0.000    0.000    0.000 _testutils.py:134(_TestPythranFunc)
        1    0.000    0.000    0.000    0.000 _internal.py:205(dummy_ctype)
        3    0.000    0.000    0.000    0.000 transforms.py:101(_dispose)
        8    0.000    0.000    0.000    0.000 pathlib.py:835(stat)
        1    0.000    0.000    0.000    0.000 pythonapi.py:108(EnvironmentManager)
        9    0.000    0.000    0.003    0.000 typeconv.py:78(promote)
        1    0.000    0.000    0.001    0.001 traceback.py:377(extract)
        1    0.000    0.000    0.000    0.000 _triangulation.py:1(<module>)
        1    0.000    0.000    0.003    0.003 ffi.py:200(_importlib_resources_path_repl)
        1    0.000    0.000    0.000    0.000 functions.py:516(Dispatcher)
        4    0.000    0.000    0.000    0.000 getlimits.py:612(tiny)
        1    0.000    0.000    0.000    0.000 _triinterpolate.py:286(CubicTriInterpolator)
       10    0.000    0.000    0.000    0.000 enum.py:117(_iter_bits_lsb)
        1    0.000    0.000    0.000    0.000 numerictypes.py:589(_register_types)
        1    0.000    0.000    0.000    0.000 __init__.py:592(__init__)
        3    0.000    0.000    0.000    0.000 {built-in method _imp.exec_builtin}
        1    0.000    0.000    0.000    0.000 selectors.py:290(SelectSelector)
        1    0.000    0.000    0.000    0.000 core.py:4174(Or)
        2    0.000    0.000    0.000    0.000 passmanagers.py:680(__init__)
        1    0.000    0.000    0.000    0.000 cpu_options.py:25(__init__)
        1    0.000    0.000    0.000    0.000 widgets.py:595(RangeSlider)
        1    0.000    0.000    0.000    0.000 traceback.py:374(StackSummary)
        4    0.000    0.000    0.000    0.000 typing.py:2285(_strip_annotations)
        4    0.000    0.000    0.000    0.000 types.py:542(elements)
        1    0.000    0.000    0.000    0.000 _common.py:267(tzrangebase)
        1    0.000    0.000    0.000    0.000 caching.py:100(_CacheLocator)
       20    0.000    0.000    0.000    0.000 values.py:1064(align)
        1    0.000    0.000    0.000    0.000 values.py:440(Constant)
        1    0.000    0.000    0.000    0.000 header.py:536(_Accumulator)
        1    0.000    0.000    0.000    0.000 _info.py:29(__array_namespace_info__)
        1    0.000    0.000    0.000    0.000 core.py:230(reload_library)
        6    0.000    0.000    0.000    0.000 abstract.py:338(__init__)
        1    0.000    0.000    0.000    0.000 targets.py:165(TargetData)
        1    0.000    0.000    0.000    0.000 ticker.py:1537(PercentFormatter)
        1    0.000    0.000    0.000    0.000 platform.py:983(system)
        9    0.000    0.000    0.003    0.000 castgraph.py:125(promote)
        2    0.000    0.000    0.000    0.000 numerictypes.py:229(obj2sctype)
        2    0.000    0.000    0.000    0.000 {built-in method posix.putenv}
        1    0.000    0.000    0.000    0.000 transforms.py:1881(Affine2D)
        1    0.000    0.000    0.000    0.000 targets.py:99(get_default_triple)
        2    0.000    0.000    0.000    0.000 types.py:677(__eq__)
        1    0.000    0.000    0.000    0.000 parfor.py:715(__init__)
        1    0.000    0.000    0.000    0.000 stackplot.py:1(<module>)
       20    0.000    0.000    0.000    0.000 _docscrape.py:46(reset)
        2    0.000    0.000    0.003    0.002 __init__.py:12(__getattr__)
        1    0.000    0.000    0.000    0.000 rrule.py:1307(rruleset)
        1    0.000    0.000    0.000    0.000 _triplot.py:1(<module>)
        5    0.000    0.000    0.000    0.000 callconv.py:43(_const_int)
        1    0.000    0.000    0.000    0.000 deprecation.py:137(finalize)
        1    0.000    0.000    0.000    0.000 numeric.py:2123(identity)
        1    0.000    0.000    0.000    0.000 _docscrape.py:623(ClassDoc)
        2    0.000    0.000    0.001    0.000 linecache.py:26(getline)
        1    0.000    0.000    0.000    0.000 abstract.py:375(ArrayCompatible)
       20    0.000    0.000    0.000    0.000 <frozen _collections_abc>:435(__subclasshook__)
        1    0.000    0.000    0.000    0.000 Image.py:3826(_apply_env_variables)
        3    0.000    0.000    0.000    0.000 transforms.py:25(opt_level)
        1    0.000    0.000    0.000    0.000 abstract.py:332(IteratorType)
        1    0.000    0.000    0.000    0.000 types.py:17(Type)
        1    0.000    0.000    0.000    0.000 readers.py:56(MultiplexedPath)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2753(_Mode)
        2    0.000    0.000    0.000    0.000 instructions.py:886(__init__)
       32    0.000    0.000    0.000    0.000 module.py:229(__iter__)
        1    0.000    0.000    0.000    0.000 collections.py:2144(TriMesh)
        1    0.000    0.000    0.000    0.000 arrayterator.py:1(<module>)
        1    0.000    0.000    0.000    0.000 widgets.py:4099(Lasso)
        1    0.000    0.000    0.000    0.000 art3d.py:400(Collection3D)
        1    0.000    0.000    0.000    0.000 {method 'close' of 'select.epoll' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:86(CompleteDirs)
        8    0.000    0.000    0.000    0.000 core.py:5056(stopOn)
        8    0.000    0.000    0.000    0.000 util.py:118(clear)
        1    0.000    0.000    0.000    0.000 __init__.py:510(_get_xdg_cache_dir)
       25    0.000    0.000    0.000    0.000 dataclasses.py:432(<genexpr>)
        1    0.000    0.000    0.000    0.000 widgets.py:3652(LassoSelector)
        3    0.000    0.000    0.000    0.000 dispatcher.py:712(_callback_add_llvm_timer)
        1    0.000    0.000    0.000    0.000 {method 'in_dll' of '_ctypes.UnionType' objects}
        1    0.000    0.000    0.000    0.000 cloudpickle.py:1260(dump)
        1    0.000    0.000    0.000    0.000 <frozen _collections_abc>:819(keys)
       22    0.000    0.000    0.000    0.000 targetconfig.py:18(__init__)
        1    0.000    0.000    0.000    0.000 _internal.py:249(_ctypes)
        1    0.000    0.000    0.000    0.000 patches.py:1396(FancyArrow)
        1    0.000    0.000    0.000    0.000 decorators.py:11(_BaseVectorize)
        1    0.000    0.000    0.000    0.000 {method '__dir__' of 'module' objects}
        1    0.000    0.000    0.000    0.000 values.py:657(MDValue)
        1    0.000    0.000    0.000    0.000 _adapters.py:40(CompatibilityFiles)
        1    0.000    0.000    0.000    0.000 callconv.py:729(_get_try_state)
        1    0.000    0.000    0.000    0.000 packer.py:167(__init__)
        2    0.000    0.000    0.000    0.000 core.py:3495(_generateDefaultName)
        2    0.000    0.000    0.000    0.000 values.py:920(_to_list)
        1    0.000    0.000    0.000    0.000 old_builtins.py:688(MemoryViewAttribute)
        5    0.000    0.000    0.000    0.000 version.py:78(__lt__)
        1    0.000    0.000    0.000    0.000 transforms.py:2331(CompositeGenericTransform)
        1    0.000    0.000    0.000    0.000 decomp_svd.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ffi.py:50(_LLVMLock)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha384}
        1    0.000    0.000    0.000    0.000 old_models.py:157(OmittedArgDataModel)
        1    0.000    0.000    0.000    0.000 _procrustes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 patches.py:1962(Circle)
        3    0.000    0.000    0.000    0.000 funcdesc.py:87(lookup_module)
        9    0.000    0.000    0.000    0.000 templates.py:1243(__init__)
        1    0.000    0.000    0.000    0.000 core.py:190(update_user_library)
        1    0.000    0.000    0.000    0.000 collections.py:1587(LineCollection)
        1    0.000    0.000    0.000    0.000 _interface.py:689(_SumLinearOperator)
        1    0.000    0.000    0.000    0.000 records.py:308(recarray)
        1    0.000    0.000    0.000    0.000 colors.py:2349(TwoSlopeNorm)
        1    0.000    0.000    0.000    0.000 ffi.py:242(OutputString)
        1    0.000    0.000    0.000    0.000 builder.py:1008(cmpxchg)
       18    0.000    0.000    0.000    0.000 {built-in method numpy.geterrobj}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha224}
        1    0.000    0.000    0.000    0.000 utils.py:348(OrderedSet)
        1    0.000    0.000    0.000    0.000 tz.py:386(tzfile)
        7    0.000    0.000    0.000    0.000 {built-in method atexit.register}
        1    0.000    0.000    0.000    0.000 ufuncbuilder.py:55(UFuncTarget)
        1    0.000    0.000    0.000    0.000 instructions.py:582(descr)
        1    0.000    0.000    0.000    0.000 _pep440.py:135(_BaseVersion)
        1    0.000    0.000    0.000    0.000 abc.py:153(TraversableResources)
        1    0.000    0.000    0.000    0.000 targetconfig.py:85(_MetaTargetConfig)
        1    0.000    0.000    0.001    0.001 sysconfig.py:532(_init_posix)
        4    0.000    0.000    0.000    0.000 instructions.py:419(__init__)
       16    0.000    0.000    0.000    0.000 _dtype.py:24(_kind_name)
        1    0.000    0.000    0.000    0.000 core.py:3841(ParseExpression)
        2    0.000    0.000    0.000    0.000 rcsetup.py:431(_validate_mathtext_fallback)
        1    0.000    0.000    0.000    0.000 charset.py:162(Charset)
        9    0.000    0.000    0.005    0.001 typeconv.py:84(unsafe)
        1    0.000    0.000    0.000    0.000 textpath.py:20(TextToPath)
        1    0.000    0.000    0.000    0.000 offsetbox.py:563(DrawingArea)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1544(find_distributions)
        3    0.000    0.000    0.000    0.000 targets.py:329(add_analysis_passes)
        1    0.000    0.000    0.000    0.000 _policybase.py:112(Policy)
        1    0.000    0.000    0.000    0.000 _special_sparse_arrays.py:756(MikotaK)
        5    0.000    0.000    0.000    0.000 misc.py:63(unliteral)
        1    0.000    0.000    0.000    0.000 extras.py:294(_fromnxfunction_args)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:379(PngStream)
       12    0.000    0.000    0.000    0.000 __init__.py:772(__bool__)
        1    0.000    0.000    0.000    0.000 unicode_support.py:384(_PY_CTF)
        1    0.000    0.000    0.000    0.000 collections.py:2207(_MeshData)
       14    0.000    0.000    0.000    0.000 old_scalars.py:129(__lt__)
        1    0.000    0.000    0.000    0.000 types.py:686(IdentifiedStructType)
        1    0.000    0.000    0.000    0.000 types.py:533(ArrayType)
        2    0.000    0.000    0.001    0.001 transforms.py:87(_populate_module_pm)
        1    0.000    0.000    0.000    0.000 cgutils.py:223(ValueStructProxy)
        1    0.000    0.000    0.000    0.000 ir.py:1397(FunctionIR)
        1    0.000    0.000    0.000    0.000 traceback.py:679(TracebackException)
        1    0.000    0.000    0.000    0.000 core.py:126(Diagnostics)
        3    0.000    0.000    0.000    0.000 synchronize.py:97(__exit__)
        7    0.000    0.000    0.000    0.000 types.py:232(__init__)
        1    0.000    0.000    0.000    0.000 polar.py:32(PolarTransform)
        1    0.000    0.000    0.000    0.000 sysconfig.py:448(get_makefile_filename)
        1    0.000    0.000    0.000    0.000 synchronize.py:217(Condition)
        8    0.000    0.000    0.000    0.000 core.py:6103(<genexpr>)
        8    0.000    0.000    0.000    0.000 enum.py:1692(_simple_enum)
       31    0.000    0.000    0.000    0.000 old_builtins.py:149(<genexpr>)
        1    0.000    0.000    0.000    0.000 isolve.py:1(<module>)
        9    0.000    0.000    0.000    0.000 contextlib.py:471(_create_exit_wrapper)
        1    0.000    0.000    0.000    0.000 types.py:205(VoidType)
        1    0.000    0.000    0.000    0.000 inspection.py:1(<module>)
        2    0.000    0.000    0.000    0.000 sysconfig.py:119(joinuser)
        1    0.000    0.000    0.000    0.000 dates.py:1062(DateLocator)
       24    0.000    0.000    0.000    0.000 core.py:4361(<genexpr>)
        1    0.000    0.000    0.000    0.000 utils.py:104(_Deprecate)
        1    0.000    0.000    0.000    0.000 transforms.py:2445(CompositeAffine2D)
        3    0.000    0.000    0.000    0.000 copyreg.py:12(pickle)
        1    0.000    0.000    0.000    0.000 _parseaddr.py:512(AddressList)
        1    0.000    0.000    0.000    0.000 types.py:583(BaseStructType)
        2    0.000    0.000    0.000    0.000 pathlib.py:164(select_from)
        1    0.000    0.000    0.000    0.000 _pep440.py:45(Infinity)
        1    0.000    0.000    0.000    0.000 sparsetools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 listobject.py:81(ListStatus)
        1    0.000    0.000    0.000    0.000 templates.py:261(FunctionTemplate)
        8    0.000    0.000    0.000    0.000 builder.py:241(position_at_end)
        1    0.000    0.000    0.000    0.000 old_models.py:255(ProxyModel)
        1    0.000    0.000    0.000    0.000 typeconv.py:22(TypeManager)
        3    0.000    0.000    0.000    0.000 core.py:2478(__init__)
        1    0.000    0.000    0.000    0.000 registry.py:267(list_builtin)
       18    0.000    0.000    0.000    0.000 __init__.py:804(__init__)
        2    0.000    0.000    0.000    0.000 instructions.py:782(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.set_typeDict}
        5    0.000    0.000    0.000    0.000 {method 'index' of 'tuple' objects}
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:989(create_module)
        1    0.000    0.000    0.000    0.000 ticker.py:2328(LogLocator)
        1    0.000    0.000    0.000    0.000 cpu_options.py:67(ParallelOptions)
        4    0.000    0.000    0.000    0.000 core.py:3502(parseImpl)
        1    0.000    0.000    0.000    0.000 cbook.py:198(CallbackRegistry)
        1    0.000    0.000    0.000    0.000 rrule.py:1418(_rrulestr)
        1    0.000    0.000    0.000    0.000 sysconfig.py:224(is_python_build)
        5    0.000    0.000    0.000    0.000 _docscrape.py:465(_str_summary)
        2    0.000    0.000    0.000    0.000 codegen.py:888(_object_compiled_hook)
        1    0.000    0.000    0.000    0.000 core.py:81(__compat__)
        2    0.000    0.000    0.000    0.000 old_scalars.py:137(__init__)
        1    0.000    0.000    0.000    0.000 patches.py:2412(Square)
        8    0.000    0.000    0.000    0.000 inspect.py:291(ismodule)
        1    0.000    0.000    0.000    0.000 colors.py:2444(CenteredNorm)
        1    0.000    0.000    0.000    0.000 containers.py:351(_StarArgTupleMixin)
        1    0.000    0.000    0.000    0.000 encoders.py:1(<module>)
        1    0.000    0.000    0.000    0.000 old_mathdecl.py:138(Math_frexp)
        2    0.000    0.000    0.000    0.000 core.py:6643(__setattr__)
        1    0.000    0.000    0.000    0.000 quiver.py:915(Barbs)
        1    0.000    0.000    0.000    0.000 __init__.py:919(Handler)
        1    0.000    0.000    0.000    0.000 polar.py:274(_AxisWrapper)
        1    0.000    0.000    0.000    0.000 plistlib.py:283(_DumbXMLWriter)
        1    0.000    0.000    0.000    0.000 executionengine.py:56(__init__)
        1    0.000    0.000    0.000    0.000 executionengine.py:35(check_jit_execution)
        1    0.000    0.000    0.000    0.000 backend_tools.py:452(ToolViewsPositions)
        1    0.000    0.000    0.000    0.000 passmanagers.py:99(RefPruneSubpasses)
        1    0.000    0.000    0.001    0.001 unicode.py:70(alphas)
        1    0.000    0.000    0.000    0.000 ticker.py:1334(EngFormatter)
        1    0.000    0.000    0.000    0.000 __init__.py:21(__deprecated_private_func)
        2    0.000    0.000    0.000    0.000 values.py:895(add)
        2    0.000    0.000    0.000    0.000 instructions.py:693(__init__)
        1    0.000    0.000    0.000    0.000 ir.py:880(Jump)
       22    0.000    0.000    0.000    0.000 core.py:3559(<genexpr>)
        1    0.000    0.000    0.000    0.000 old_cmathdecl.py:39(Cmath_log)
        1    0.000    0.000    0.000    0.000 orcjit.py:220(LLJIT)
        1    0.000    0.000    0.000    0.000 backend_tools.py:825(ToolPan)
       13    0.000    0.000    0.000    0.000 old_scalars.py:148(__lt__)
        1    0.000    0.000    0.000    0.000 dviread.py:550(DviFont)
        1    0.000    0.000    0.000    0.000 legend_handler.py:314(HandlerPatch)
        1    0.000    0.000    0.003    0.003 _adapters.py:28(get_resource_reader)
        5    0.000    0.000    0.000    0.000 weakref.py:417(__len__)
        2    0.000    0.000    0.000    0.000 __init__.py:75(register)
        1    0.000    0.000    0.000    0.000 dictobject.py:61(Status)
        1    0.000    0.000    0.000    0.000 _expm_multiply.py:396(LazyOperatorNormInfo)
        3    0.000    0.000    0.000    0.000 transforms.py:71(loop_vectorize)
        1    0.000    0.000    0.000    0.000 core.py:3519(White)
        3    0.000    0.000    0.000    0.000 typing.py:1264(__ror__)
        1    0.000    0.000    0.000    0.000 byteflow.py:2070(StatePy311)
       15    0.000    0.000    0.000    0.000 {built-in method from_iterable}
        1    0.000    0.000    0.000    0.000 pathlib.py:106(_compile_pattern)
        1    0.000    0.000    0.000    0.000 spines.py:523(Spines)
        5    0.000    0.000    0.000    0.000 _docscrape.py:470(_str_extended_summary)
        1    0.000    0.000    0.000    0.000 rrule.py:305(rrule)
        1    0.000    0.000    0.000    0.000 plistlib.py:173(_PlistParser)
        1    0.000    0.000    0.000    0.000 contour.py:58(ContourLabeler)
        1    0.000    0.000    0.000    0.000 context.py:284(SpawnProcess)
        1    0.000    0.000    0.000    0.000 _iotools.py:229(NameValidator)
        2    0.000    0.000    0.000    0.000 rcsetup.py:569(validate_sketch)
        1    0.000    0.000    0.000    0.000 collections.py:1976(EllipseCollection)
       18    0.000    0.000    0.000    0.000 builder.py:29(_binop)
        1    0.000    0.000    0.000    0.000 passmanagers.py:17(PruneStats)
        1    0.000    0.000    0.000    0.000 containers.py:139(BaseTuple)
        1    0.000    0.000    0.000    0.000 array_exprs.py:332(_EraseInvalidLineRanges)
        1    0.000    0.000    0.000    0.000 caching.py:462(CodeLibraryCacheImpl)
        1    0.000    0.000    0.000    0.000 sputils.py:1(<module>)
        4    0.000    0.000    0.000    0.000 codegen.py:1048(resolve)
        1    0.000    0.000    0.000    0.000 colors.py:1002(LinearSegmentedColormap)
        1    0.000    0.000    0.000    0.000 {built-in method posix.sysconf}
        1    0.000    0.000    0.000    0.000 executionengine.py:124(target_data)
        4    0.000    0.000    0.000    0.000 builder.py:588(icmp_unsigned)
        2    0.000    0.000    0.000    0.000 __init__.py:415(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:611(DistributionFinder)
        1    0.000    0.000    0.000    0.000 typeinfer.py:135(ConstraintNetwork)
        1    0.000    0.000    0.000    0.000 _exceptions.py:116(_ArrayMemoryError)
       15    0.000    0.000    0.000    0.000 {built-in method _abc.get_cache_token}
        1    0.000    0.000    0.000    0.000 offsetbox.py:1425(DraggableBase)
       16    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:79(<genexpr>)
        3    0.000    0.000    0.000    0.000 old_models.py:229(__init__)
        3    0.000    0.000    0.000    0.000 imputils.py:84(lower_setattr_generic)
        1    0.000    0.000    0.000    0.000 llvm_pass_timings.py:105(ProcessedPassTimings)
        1    0.000    0.000    0.000    0.000 cbook.py:597(_get_data_path)
        1    0.000    0.000    0.000    0.000 transforms.py:2661(ScaledTranslation)
        1    0.000    0.000    0.000    0.000 newpassmanagers.py:22(RefPruneSubpasses)
        1    0.000    0.000    0.000    0.000 geo.py:390(InvertedMollweideTransform)
        1    0.000    0.000    0.000    0.000 Image.py:145(Transpose)
        6    0.000    0.000    0.000    0.000 errors.py:229(termcolor)
        1    0.000    0.000    0.000    0.000 pathlib.py:731(parent)
        1    0.000    0.000    0.000    0.000 cbook.py:877(GrouperView)
        1    0.000    0.000    0.000    0.000 object_mode_passes.py:9(ObjectModeFrontEnd)
        1    0.000    0.000    0.000    0.000 _text.py:7(FoldedCase)
        1    0.000    0.000    0.000    0.000 types.py:116(PointerType)
        1    0.000    0.000    0.000    0.000 axis.py:482(Ticker)
        1    0.000    0.000    0.000    0.000 setdecl.py:34(SetAttribute)
       10    0.000    0.000    0.000    0.000 _testutils.py:86(__init__)
        1    0.000    0.000    0.000    0.000 widgets.py:1537(RadioButtons)
        1    0.000    0.000    0.000    0.000 castgraph.py:6(Conversion)
        1    0.000    0.000    0.000    0.000 random.py:889(getrandbits)
        3    0.000    0.000    0.000    0.000 transforms.py:48(inlining_threshold)
        1    0.000    0.000    0.000    0.000 testing.py:22(reset_pyparsing_context)
        3    0.000    0.000    0.000    0.000 types.py:381(_create_instance)
        1    0.000    0.000    0.000    0.000 patches.py:1018(StepPatch)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:111(IRProcessing)
        1    0.000    0.000    0.000    0.000 core.py:1315(_replace_dtype_fields)
       25    0.000    0.000    0.000    0.000 dataclasses.py:1142(<genexpr>)
        1    0.000    0.000    0.000    0.000 traceback.py:248(FrameSummary)
        1    0.000    0.000    0.000    0.000 npyimpl.py:121(_ArrayHelper)
        1    0.000    0.000    0.000    0.000 ticker.py:1912(MultipleLocator)
        1    0.000    0.000    0.000    0.000 executionengine.py:165(set_object_cache)
        1    0.000    0.000    0.000    0.000 mathtext.py:48(__init__)
        1    0.000    0.000    0.000    0.000 core.py:2644(CaselessKeyword)
        1    0.000    0.000    0.000    0.000 bytecode.py:279(_ByteCode)
        2    0.000    0.000    0.000    0.000 _itertools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 parfor.py:1988(ConvertNumpyPass)
        1    0.000    0.000    0.000    0.000 patches.py:664(Shadow)
        1    0.000    0.000    0.000    0.000 instructions.py:377(ICMPInstr)
        1    0.000    0.000    0.000    0.000 ssa.py:219(_BaseHandler)
        3    0.000    0.000    0.000    0.000 dispatcher.py:866(cb_llvm)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1418(PickEvent)
        1    0.000    0.000    0.000    0.000 core.py:322(condition_as_parse_action)
        1    0.000    0.000    0.000    0.000 selectors.py:80(BaseSelector)
        1    0.000    0.000    0.000    0.000 six.py:108(MovedModule)
        1    0.000    0.000    0.000    0.000 npydecl.py:24(Numpy_rules_ufunc)
        6    0.000    0.000    0.000    0.000 builder.py:173(_label_suffix)
        7    0.000    0.000    0.000    0.000 _axes.py:49(_make_axes_method)
        2    0.000    0.000    0.000    0.000 builder.py:281(goto_entry_block)
        1    0.000    0.000    0.000    0.000 __init__.py:428(_discover_resolvers)
        4    0.000    0.000    0.000    0.000 caching.py:172(get_disambiguator)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1823(_MathStyle)
        2    0.000    0.000    0.000    0.000 {method 'tobytes' of 'numpy.generic' objects}
        2    0.000    0.000    0.000    0.000 tokenize.py:382(find_cookie)
        1    0.000    0.000    0.000    0.000 Image.py:3641(register_open)
        1    0.000    0.000    0.001    0.001 __init__.py:469(StrFormatStyle)
        1    0.000    0.000    0.000    0.000 _datasource.py:74(_FileOpeners)
        1    0.000    0.000    0.000    0.000 function_type.py:10(FunctionType)
        4    0.000    0.000    0.000    0.000 ffi.py:374(__exit__)
        1    0.000    0.000    0.000    0.000 {method 'digest' of '_hashlib.HASH' objects}
        6    0.000    0.000    0.000    0.000 mathimpl.py:126(unary_math_intr)
        1    0.000    0.000    0.000    0.000 ufuncbuilder.py:73(UFuncDispatcher)
        1    0.000    0.000    0.000    0.000 old_builtins.py:855(TypeRefAttribute)
        3    0.000    0.000    0.000    0.000 transforms.py:83(slp_vectorize)
        1    0.000    0.000    0.000    0.000 __init__.py:1867(__init__)
        1    0.000    0.000    0.000    0.000 old_models.py:302(OpaqueModel)
        1    0.000    0.000    0.000    0.000 object_file.py:32(ObjectFileRef)
       18    0.000    0.000    0.000    0.000 values.py:51(_binop)
        1    0.000    0.000    0.000    0.000 process.py:399(__init__)
        4    0.000    0.000    0.000    0.000 core.py:5178(_generateDefaultName)
        1    0.000    0.000    0.000    0.000 _internal.py:217(_getintp_ctype)
        1    0.000    0.000    0.000    0.000 scale.py:29(ScaleBase)
        1    0.000    0.000    0.000    0.000 _globals.py:65(_CopyMode)
        5    0.000    0.000    0.000    0.000 <frozen os>:824(fsdecode)
        1    0.000    0.000    0.000    0.000 arraydecl.py:565(DTypeAttr)
        1    0.000    0.000    0.000    0.000 weakref.py:585(__call__)
        1    0.000    0.000    0.000    0.000 config.py:81(__new__)
        1    0.000    0.000    0.000    0.000 axis3d.py:729(XAxis)
        3    0.000    0.000    0.000    0.000 _pep440.py:158(_compare)
        8    0.000    0.000    0.000    0.000 typing.py:487(__repr__)
        1    0.000    0.000    0.000    0.000 colorizer.py:495(_ScalarMappable)
        1    0.000    0.000    0.000    0.000 postproc.py:31(VariableLifetime)
       15    0.000    0.000    0.000    0.000 castgraph.py:36(__init__)
        3    0.000    0.000    0.000    0.000 legend_handler.py:433(__init__)
        3    0.000    0.000    0.000    0.000 module.py:132(get_global)
        1    0.000    0.000    0.000    0.000 old_models.py:986(UnicodeCharSeq)
        1    0.000    0.000    0.000    0.000 layout_engine.py:27(LayoutEngine)
        4    0.000    0.000    0.000    0.000 types.py:302(_to_string)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1068(Char)
        1    0.000    0.000    0.000    0.000 _factories.py:56(__init__)
       15    0.000    0.000    0.000    0.000 results.py:460(<lambda>)
       14    0.000    0.000    0.000    0.000 _common.py:9(__init__)
        7    0.000    0.000    0.000    0.000 sigutils.py:43(check_type)
        1    0.000    0.000    0.000    0.000 generators.py:12(GeneratorDescriptor)
        1    0.000    0.000    0.000    0.000 sigutils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 registry.py:48(DelayedRegistry)
        1    0.000    0.000    0.000    0.000 config.py:483(num_threads_default)
        2    0.000    0.000    0.000    0.000 _parser.py:1004(addliteral)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1751(ParserState)
        1    0.000    0.000    0.000    0.000 core.py:3127(view)
       19    0.000    0.000    0.000    0.000 __init__.py:190(change_key)
        1    0.000    0.000    0.000    0.000 patches.py:3217(_Base)
        2    0.000    0.000    0.000    0.000 core.py:3978(_setResultsName)
        1    0.000    0.000    0.000    0.000 legend_handler.py:361(HandlerStepPatch)
        8    0.000    0.000    0.000    0.000 unicode.py:9(__init__)
        3    0.000    0.000    0.000    0.000 __init__.py:373(_FuncPtr)
        1    0.000    0.000    0.000    0.000 templates.py:519(_OverloadFunctionTemplate)
        1    0.000    0.000    0.000    0.000 dviread.py:65(Text)
        1    0.000    0.000    0.000    0.000 npydecl.py:222(NumpyRulesInplaceArrayOperator)
        1    0.000    0.000    0.000    0.000 _meta.py:47(SimplePath)
        4    0.000    0.000    0.000    0.000 {built-in method builtins.bin}
        1    0.000    0.000    0.000    0.000 old_cmathdecl.py:13(CMath_unary)
        1    0.000    0.000    0.000    0.000 builder.py:738(alloca)
        1    0.000    0.000    0.000    0.000 legend_handler.py:633(__init__)
        3    0.000    0.000    0.000    0.000 __init__.py:634(__init__)
        1    0.000    0.000    0.000    0.000 firstlinefinder.py:1(<module>)
        1    0.000    0.000    0.000    0.000 old_mathdecl.py:10(Math_unary)
        1    0.000    0.000    0.000    0.000 bytecode.py:609(FunctionIdentity)
       10    0.000    0.000    0.000    0.000 rcsetup.py:399(validate_fontweight)
        1    0.000    0.000    0.000    0.000 errors.py:154(_DummyColorScheme)
        1    0.000    0.000    0.000    0.000 container.py:5(Container)
        2    0.000    0.000    0.000    0.000 types.py:76(resolve_bases)
        1    0.000    0.000    0.000    0.000 platform.py:799(_Processor)
        1    0.000    0.000    0.000    0.000 cbook.py:35(_ExceptionInfo)
        1    0.000    0.000    0.000    0.000 caching.py:353(CacheImpl)
        1    0.000    0.000    0.002    0.002 helpers.py:605(make_html_tags)
        1    0.000    0.000    0.000    0.000 ExifTags.py:352(IFD)
        1    0.000    0.000    0.000    0.000 _common.py:21(package_to_anchor)
        1    0.000    0.000    0.000    0.000 _mathtext.py:749(StixFonts)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1367(StructuredVoidFormat)
        1    0.000    0.000    0.000    0.000 art3d.py:104(Text3D)
        1    0.000    0.000    0.000    0.000 rcsetup.py:311(_validate_color_or_linecolor)
