#=====================================================
# File created:        Tue-18-Feb-2025-at-06-02-11PM
# Size of lattice:     50x50
# Number of MC steps:  1000
# Reduced temperature: 0.500
# Run time (s):        2.001494
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00625    0.4092   -8464.8868  0.4471 
   00626    0.4236   -8497.8928  0.4520 
   00627    0.4092   -8473.9448  0.4550 
   00628    0.4176   -8469.5224  0.4519 
   00629    0.4204   -8465.1199  0.4496 
   00630    0.4128   -8453.6776  0.4456 
   00631    0.4052   -8449.2954  0.4420 
   00632    0.4212   -8428.5892  0.4335 
   00633    0.4036   -8409.7157  0.4370 
   00634    0.4204   -8455.4039  0.4405 
   00635    0.4088   -8419.7991  0.4330 
   00636    0.4168   -8450.4235  0.4361 
   00637    0.4152   -8446.1592  0.4328 
   00638    0.4148   -8426.7867  0.4340 
   00639    0.4188   -8461.0403  0.4408 
   00640    0.4104   -8484.6630  0.4439 
   00641    0.4080   -8473.5112  0.4448 
   00642    0.4060   -8484.2489  0.4461 
   00643    0.4344   -8457.3442  0.4470 
   00644    0.4208   -8450.9197  0.4441 
   00645    0.4164   -8463.2760  0.4388 
   00646    0.4204   -8474.2165  0.4378 
   00647    0.4160   -8483.5122  0.4355 
   00648    0.4076   -8510.4490  0.4324 
   00649    0.4036   -8463.1758  0.4281 
   00650    0.4184   -8488.9169  0.4323 
   00651    0.3924   -8495.9025  0.4337 
   00652    0.4064   -8481.0889  0.4306 
   00653    0.4156   -8468.2841  0.4308 
   00654    0.4028   -8474.1765  0.4281 
   00655    0.4100   -8470.7178  0.4266 
   00656    0.4032   -8491.5790  0.4272 
   00657    0.4232   -8482.4388  0.4311 
   00658    0.4076   -8485.6513  0.4332 
   00659    0.4356   -8472.9533  0.4385 
   00660    0.4008   -8485.2026  0.4386 
   00661    0.4172   -8502.2029  0.4375 
   00662    0.4120   -8443.2759  0.4309 
   00663    0.4260   -8456.6481  0.4306 
   00664    0.4140   -8461.7325  0.4372 
   00665    0.4072   -8452.1579  0.4371 
   00666    0.4056   -8466.2263  0.4388 
   00667    0.4092   -8455.2832  0.4431 
   00668    0.4152   -8475.1387  0.4438 
   00669    0.4256   -8509.1617  0.4451 
   00670    0.4268   -8529.7536  0.4438 
   00671    0.4156   -8481.9874  0.4479 
   00672    0.3968   -8496.6171  0.4487 
   00673    0.4184   -8482.8123  0.4537 
   00674    0.4028   -8480.5651  0.4480 
   00675    0.4064   -8454.1143  0.4425 
   00676    0.4084   -8463.3727  0.4489 
   00677    0.4312   -8424.3522  0.4406 
   00678    0.4336   -8407.3630  0.4406 
   00679    0.4116   -8408.9422  0.4325 
   00680    0.4088   -8417.0486  0.4381 
   00681    0.4048   -8418.8139  0.4397 
   00682    0.4212   -8426.7445  0.4322 
   00683    0.4160   -8413.9026  0.4316 
   00684    0.4028   -8451.7702  0.4325 
   00685    0.4068   -8448.4941  0.4309 
   00686    0.4168   -8461.4705  0.4300 
   00687    0.4132   -8414.7509  0.4335 
   00688    0.4244   -8474.8204  0.4438 
   00689    0.4124   -8437.7514  0.4459 
   00690    0.4132   -8489.9171  0.4452 
   00691    0.3972   -8475.7791  0.4445 
   00692    0.4084   -8488.4139  0.4403 
   00693    0.4164   -8465.0319  0.4417 
   00694    0.4072   -8491.7974  0.4452 
   00695    0.4120   -8472.1125  0.4380 
   00696    0.4108   -8459.4940  0.4391 
   00697    0.4140   -8466.7156  0.4370 
   00698    0.4124   -8518.9708  0.4403 
   00699    0.3988   -8513.4729  0.4398 
   00700    0.4196   -8445.4158  0.4387 
   00701    0.4152   -8412.8095  0.4505 
   00702    0.4032   -8404.8809  0.4560 
   00703    0.4104   -8409.5926  0.4532 
   00704    0.4228   -8386.2678  0.4547 
   00705    0.4028   -8409.2335  0.4588 
   00706    0.4248   -8387.8615  0.4603 
   00707    0.4292   -8386.1495  0.4599 
   00708    0.4068   -8467.8727  0.4685 
   00709    0.4024   -8447.8391  0.4712 
   00710    0.4112   -8443.5286  0.4729 
   00711    0.4068   -8443.5826  0.4718 
   00712    0.4332   -8475.1579  0.4712 
   00713    0.4036   -8515.9472  0.4680 
   00714    0.4104   -8500.2497  0.4752 
   00715    0.4056   -8479.7758  0.4724 
   00716    0.4176   -8456.1843  0.4722 
   00717    0.4092   -8451.8225  0.4757 
   00718    0.4052   -8500.8814  0.4774 
   00719    0.4244   -8447.6348  0.4812 
   00720    0.4232   -8435.3309  0.4821 
   00721    0.4064   -8447.0124  0.4820 
   00722    0.4136   -8479.9373  0.4828 
   00723    0.4376   -8494.4723  0.4826 
   00724    0.4252   -8506.6327  0.4895 
   00725    0.4028   -8505.9463  0.4907 
   00726    0.4268   -8509.0817  0.4954 
   00727    0.4136   -8542.7385  0.4943 
   00728    0.4204   -8566.6762  0.4944 
   00729    0.4136   -8549.8466  0.4930 
   00730    0.4040   -8551.1466  0.4922 
   00731    0.4052   -8554.7608  0.4930 
   00732    0.4020   -8529.7215  0.4894 
   00733    0.4144   -8498.9992  0.4923 
   00734    0.4152   -8473.7589  0.4933 
   00735    0.3884   -8491.5722  0.4943 
   00736    0.4072   -8473.7985  0.4882 
   00737    0.4168   -8504.1287  0.4917 
   00738    0.4148   -8466.4840  0.4929 
   00739    0.4248   -8436.8012  0.5009 
   00740    0.4160   -8460.3855  0.5016 
   00741    0.4244   -8428.6579  0.5008 
   00742    0.4056   -8463.9394  0.5009 
   00743    0.4080   -8410.2858  0.5019 
   00744    0.4160   -8449.7560  0.4997 
   00745    0.4132   -8461.3618  0.5029 
   00746    0.4160   -8488.5335  0.5078 
   00747    0.4236   -8465.8080  0.5071 
   00748    0.3916   -8466.4079  0.5068 
   00749    0.3980   -8392.0973  0.5039 
   00750    0.4184   -8457.0886  0.5086 
   00751    0.4116   -8464.4878  0.5089 
   00752    0.4236   -8463.9582  0.5077 
   00753    0.4100   -8482.4257  0.5063 
   00754    0.4172   -8475.6043  0.5100 
   00755    0.4172   -8444.5847  0.5067 
   00756    0.4136   -8412.3449  0.5068 
   00757    0.4200   -8426.6934  0.4995 
   00758    0.4136   -8445.1643  0.5051 
   00759    0.4176   -8490.9116  0.5023 
   00760    0.4180   -8468.1402  0.5027 
   00761    0.4180   -8427.9105  0.4984 
   00762    0.4096   -8395.0947  0.4992 
   00763    0.4144   -8400.7307  0.4956 
   00764    0.4120   -8460.3985  0.5004 
   00765    0.4092   -8470.7030  0.4968 
   00766    0.4032   -8459.3901  0.4994 
   00767    0.4084   -8492.8726  0.4930 
   00768    0.4116   -8488.8060  0.4896 
   00769    0.4192   -8501.4479  0.4832 
   00770    0.4076   -8470.1887  0.4845 
   00771    0.4156   -8496.1941  0.4878 
   00772    0.4068   -8513.0891  0.4858 
   00773    0.4136   -8531.2621  0.4880 
   00774    0.4116   -8491.0391  0.4897 
   00775    0.4184   -8505.6350  0.4873 
   00776    0.4132   -8460.5132  0.4952 
   00777    0.4076   -8490.1569  0.4994 
   00778    0.4216   -8449.2319  0.4975 
   00779    0.4092   -8444.8834  0.4942 
   00780    0.4188   -8473.9221  0.4994 
   00781    0.4064   -8450.1947  0.5020 
   00782    0.4156   -8474.5115  0.4989 
   00783    0.4156   -8424.2259  0.5005 
   00784    0.4036   -8475.2997  0.5004 
   00785    0.4116   -8532.0527  0.5028 
   00786    0.4024   -8511.4198  0.4991 
   00787    0.4056   -8496.0552  0.4988 
   00788    0.4052   -8480.9104  0.4996 
   00789    0.4048   -8469.0734  0.5007 
   00790    0.4180   -8424.4712  0.4960 
   00791    0.4184   -8440.6956  0.4923 
   00792    0.4212   -8443.1137  0.4917 
   00793    0.4088   -8473.8277  0.4909 
   00794    0.4156   -8495.2510  0.5021 
   00795    0.4096   -8522.6750  0.5092 
   00796    0.4096   -8493.1078  0.5035 
   00797    0.4224   -8504.6213  0.5004 
   00798    0.4044   -8486.8487  0.5098 
   00799    0.4220   -8508.9623  0.5145 
   00800    0.4224   -8487.1193  0.5149 
   00801    0.4036   -8514.5939  0.5111 
   00802    0.4104   -8538.5173  0.5150 
   00803    0.4072   -8514.4920  0.5172 
   00804    0.4264   -8507.2846  0.5139 
   00805    0.4212   -8527.3441  0.5109 
   00806    0.4148   -8512.4260  0.5114 
   00807    0.3972   -8497.1525  0.5149 
   00808    0.3988   -8499.9265  0.5118 
   00809    0.4044   -8555.6907  0.5049 
   00810    0.4044   -8556.3368  0.5015 
   00811    0.4096   -8521.9990  0.5071 
   00812    0.4256   -8493.7017  0.5019 
   00813    0.4116   -8516.9570  0.5016 
   00814    0.4152   -8520.6238  0.5019 
   00815    0.4284   -8552.5122  0.5030 
   00816    0.4084   -8489.4945  0.5028 
   00817    0.4124   -8514.9729  0.5020 
   00818    0.4112   -8508.5700  0.4970 
   00819    0.4220   -8533.3083  0.4973 
   00820    0.4008   -8544.2750  0.5023 
   00821    0.4044   -8527.5210  0.5039 
   00822    0.3832   -8554.9828  0.5039 
   00823    0.4108   -8552.5140  0.5023 
   00824    0.4216   -8587.9323  0.4986 
   00825    0.4124   -8560.8719  0.4937 
   00826    0.4124   -8561.9792  0.4920 
   00827    0.4024   -8527.7404  0.4939 
   00828    0.4080   -8511.2455  0.4942 
   00829    0.4248   -8578.9198  0.4983 
   00830    0.3940   -8541.5113  0.4970 
   00831    0.4180   -8518.6564  0.5006 
   00832    0.4244   -8484.1669  0.4987 
   00833    0.4052   -8501.9827  0.4978 
   00834    0.3988   -8484.1110  0.5010 
   00835    0.4032   -8459.3023  0.4974 
   00836    0.4040   -8429.1834  0.4982 
   00837    0.4144   -8478.2292  0.4903 
   00838    0.4040   -8496.4940  0.4875 
   00839    0.4220   -8511.8129  0.4889 
   00840    0.3980   -8527.0499  0.4882 
   00841    0.4256   -8514.8346  0.4836 
   00842    0.3892   -8533.4895  0.4857 
   00843    0.4012   -8480.4982  0.4877 
   00844    0.4080   -8505.5432  0.4878 
   00845    0.4180   -8555.4568  0.4949 
   00846    0.4100   -8540.1689  0.4940 
   00847    0.4100   -8573.0021  0.4940 
   00848    0.4164   -8568.1894  0.4976 
   00849    0.4012   -8531.6165  0.4999 
   00850    0.4320   -8517.6991  0.4962 
   00851    0.3996   -8520.5567  0.4934 
   00852    0.4108   -8527.8214  0.4952 
   00853    0.4156   -8506.0355  0.4964 
   00854    0.4072   -8509.2331  0.4939 
   00855    0.4168   -8491.0275  0.4919 
   00856    0.4188   -8453.5872  0.4983 
   00857    0.4000   -8451.5577  0.4874 
   00858    0.4260   -8438.1561  0.4894 
   00859    0.4096   -8445.2282  0.4881 
   00860    0.4144   -8503.0587  0.4871 
   00861    0.4092   -8537.0167  0.4898 
   00862    0.4244   -8523.2895  0.4984 
   00863    0.4144   -8489.1233  0.4961 
   00864    0.4076   -8530.3264  0.4983 
   00865    0.4040   -8551.5437  0.4953 
   00866    0.4132   -8600.1739  0.4939 
   00867    0.4040   -8610.5340  0.4882 
   00868    0.4104   -8565.2939  0.4873 
   00869    0.3984   -8538.9109  0.4895 
   00870    0.4136   -8513.4680  0.4895 
   00871    0.4112   -8492.7996  0.4980 
   00872    0.4128   -8515.6353  0.4985 
   00873    0.4004   -8556.5380  0.5062 
   00874    0.4212   -8557.5954  0.5084 
   00875    0.4084   -8502.9036  0.5046 
   00876    0.4068   -8495.2454  0.5071 
   00877    0.4156   -8520.5963  0.5104 
   00878    0.4056   -8492.2730  0.5071 
   00879    0.4184   -8497.1652  0.4962 
   00880    0.3996   -8506.5805  0.4960 
   00881    0.4112   -8485.7046  0.4967 
   00882    0.4148   -8463.8485  0.4970 
   00883    0.4260   -8484.1096  0.4952 
   00884    0.4164   -8539.0769  0.4983 
   00885    0.4224   -8508.5095  0.5020 
   00886    0.4244   -8542.7693  0.4958 
   00887    0.4124   -8528.1615  0.4943 
   00888    0.4016   -8526.4208  0.4924 
   00889    0.4192   -8559.7037  0.4979 
   00890    0.4232   -8558.2376  0.4969 
   00891    0.4040   -8545.3759  0.5033 
   00892    0.4040   -8586.2121  0.4986 
   00893    0.4104   -8593.5038  0.5078 
   00894    0.4112   -8593.2533  0.5055 
   00895    0.4020   -8581.3693  0.5083 
   00896    0.4132   -8575.3296  0.5072 
   00897    0.4192   -8612.0215  0.5122 
   00898    0.4120   -8564.0733  0.5131 
   00899    0.3848   -8594.1016  0.5165 
   00900    0.4144   -8593.2003  0.5232 
   00901    0.4212   -8602.7743  0.5277 
   00902    0.4144   -8586.5406  0.5244 
   00903    0.4152   -8591.2729  0.5254 
   00904    0.4032   -8559.9334  0.5279 
   00905    0.3976   -8551.8354  0.5253 
   00906    0.3988   -8518.9120  0.5343 
   00907    0.4024   -8494.4470  0.5303 
   00908    0.4200   -8488.0951  0.5299 
   00909    0.4208   -8529.5182  0.5236 
   00910    0.4228   -8506.5023  0.5206 
   00911    0.4164   -8556.1207  0.5173 
   00912    0.3976   -8528.8047  0.5166 
   00913    0.4100   -8547.9322  0.5169 
   00914    0.4116   -8530.3292  0.5127 
   00915    0.3888   -8555.1079  0.5123 
   00916    0.4104   -8532.7994  0.5153 
   00917    0.4120   -8494.8698  0.5179 
   00918    0.4072   -8454.0694  0.5158 
   00919    0.4120   -8471.3789  0.5188 
   00920    0.4208   -8466.3275  0.5116 
   00921    0.4012   -8507.6232  0.5150 
   00922    0.3852   -8516.7702  0.5204 
   00923    0.4036   -8499.3909  0.5253 
   00924    0.4108   -8492.2000  0.5306 
   00925    0.4236   -8462.9271  0.5232 
   00926    0.4140   -8440.8564  0.5190 
   00927    0.4224   -8490.0838  0.5227 
   00928    0.3996   -8488.6422  0.5247 
   00929    0.4104   -8516.0560  0.5264 
   00930    0.4276   -8507.4660  0.5266 
   00931    0.3988   -8522.5454  0.5267 
   00932    0.4076   -8493.6578  0.5260 
   00933    0.4092   -8551.0012  0.5363 
   00934    0.4020   -8591.9867  0.5392 
   00935    0.3952   -8565.7363  0.5381 
   00936    0.4092   -8536.6036  0.5280 
   00937    0.4192   -8535.1076  0.5284 
   00938    0.4204   -8529.4955  0.5288 
   00939    0.4028   -8547.3819  0.5270 
   00940    0.4028   -8500.7676  0.5275 
   00941    0.3996   -8523.6296  0.5294 
   00942    0.4224   -8568.2783  0.5377 
   00943    0.4144   -8554.6974  0.5378 
   00944    0.4064   -8595.6317  0.5312 
   00945    0.4092   -8558.9759  0.5274 
   00946    0.4084   -8604.1250  0.5334 
   00947    0.4076   -8606.2660  0.5363 
   00948    0.3924   -8580.6401  0.5302 
   00949    0.4096   -8571.4457  0.5345 
   00950    0.4040   -8574.2440  0.5378 
   00951    0.4092   -8550.5575  0.5405 
   00952    0.3956   -8555.3178  0.5379 
   00953    0.4208   -8565.6102  0.5399 
   00954    0.4156   -8575.4489  0.5410 
   00955    0.4092   -8571.8202  0.5421 
   00956    0.4132   -8568.4302  0.5461 
   00957    0.4024   -8563.0508  0.5442 
   00958    0.4040   -8531.1790  0.5423 
   00959    0.3988   -8485.1040  0.5470 
   00960    0.4168   -8529.9369  0.5525 
   00961    0.4160   -8583.5908  0.5550 
   00962    0.4004   -8576.5304  0.5567 
   00963    0.4184   -8524.1749  0.5578 
   00964    0.4032   -8554.4133  0.5610 
   00965    0.4088   -8602.6300  0.5649 
   00966    0.3916   -8613.4786  0.5586 
   00967    0.4080   -8560.8171  0.5612 
   00968    0.4104   -8580.3504  0.5538 
   00969    0.3948   -8591.1216  0.5534 
   00970    0.4100   -8603.7476  0.5620 
   00971    0.4112   -8584.2971  0.5656 
   00972    0.4092   -8600.5865  0.5660 
   00973    0.4060   -8582.3598  0.5690 
   00974    0.4136   -8623.7988  0.5687 
   00975    0.4232   -8666.2043  0.5769 
   00976    0.4092   -8633.2040  0.5712 
   00977    0.4136   -8612.9670  0.5668 
   00978    0.3944   -8616.3237  0.5674 
   00979    0.4020   -8565.1235  0.5726 
   00980    0.4320   -8560.1436  0.5714 
   00981    0.4108   -8516.0670  0.5774 
   00982    0.4348   -8498.4451  0.5801 
   00983    0.4320   -8467.7246  0.5794 
   00984    0.4056   -8523.8840  0.5821 
   00985    0.4192   -8498.2660  0.5817 
   00986    0.4232   -8520.6321  0.5797 
   00987    0.4088   -8504.7439  0.5848 
   00988    0.4096   -8521.2466  0.5831 
   00989    0.4152   -8549.2536  0.5866 
   00990    0.4192   -8574.0903  0.5905 
   00991    0.4068   -8590.3652  0.5893 
   00992    0.4012   -8541.8994  0.5864 
   00993    0.4160   -8562.7563  0.5847 
   00994    0.4064   -8565.5481  0.5833 
   00995    0.4072   -8542.8256  0.5814 
   00996    0.3996   -8479.2134  0.5807 
   00997    0.4092   -8503.8583  0.5851 
   00998    0.4164   -8539.5138  0.5850 
   00999    0.4248   -8513.8696  0.5817 
   01000    0.4124   -8549.2983  0.5879 
